model,task,input_file_path,output_dir_path,Timestamp,gpu,batch_id,batch_size,wall_time_batch,wall_time_task
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len158.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len158,2024-08-15 02:12:28.050852,T4 GPU,277c95d6-1b06-4bfb-99ff-25d1f8b3eb29,100,4540.6319489479065 Seconds,45.40631948947907 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len158.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len158,2024-08-15 03:28:08.704441,T4 GPU,52838f8a-6131-4049-b1d6-eb307d6f8390,100,4541.612794160843 Seconds,45.41612794160843 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len158.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len158,2024-08-26 23:28:16.776409,T4 GPU,b013a228-e97e-4870-9d27-f21b3a0c384c,100,4558.859325170517 Seconds,45.58859325170517 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len158.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len158,2024-08-27 00:44:15.676734,T4 GPU,a04e161b-aec9-4c4b-9330-d3d33af79944,100,4561.03648686409 Seconds,45.6103648686409 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len158.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len158,2024-08-28 23:44:41.900569,T4 GPU,273b78b5-0e3f-4e1e-9d45-779cf9796c9e,100,4565.334800243378 Seconds,45.65334800243377 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len158.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len158,2024-09-02 23:17:23.743947,T4 GPU,7de65369-80f6-4952-bdc9-7d6e89f6366b,100,4725.1445748806 Seconds,47.251445748806 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len158.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len158,2024-09-03 00:36:08.919581,T4 GPU,b7bba051-5f97-4d0f-9ac7-4444008b10d7,100,4689.105315923691 Seconds,46.89105315923691 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len158.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len158,2024-09-03 01:54:18.047860,T4 GPU,99ad4cd1-963e-4d81-bdf3-7d1b081f1a92,43,2031.8235161304474 Seconds,47.25170967745226 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len159.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len159,2024-09-03 23:31:47.381873,T4 GPU,fe1583a2-fcfa-43cf-a4d8-7abd331863d5,100,4606.252073526382 Seconds,46.062520735263824 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len159.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len159,2024-09-04 00:48:33.662219,T4 GPU,b564aba0-6ac8-4831-9e4f-eb31ae0fddd5,100,4589.388340473175 Seconds,45.89388340473175 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len159.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len159,2024-09-04 02:05:03.073469,T4 GPU,6a8b5191-0fcb-4888-85f1-b775a86284a1,100,4591.20051574707 Seconds,45.9120051574707 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len159.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len159,2024-09-04 03:21:34.307150,T4 GPU,c3c567fe-4b89-4a9a-858e-addb8b12b59d,100,4601.426081895828 Seconds,46.014260818958284 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len159.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len159,2024-09-04 04:38:15.753127,T4 GPU,bc4a0fab-28d5-43d4-8979-eb09b20c012a,100,4594.192223548889 Seconds,45.94192223548889 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len159.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len159,2024-09-04 05:54:49.992060,T4 GPU,e5abbc06-a43d-40d0-b645-3701c20f4d20,100,4584.156552314758 Seconds,45.84156552314758 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len159.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len159,2024-09-04 07:11:14.190631,T4 GPU,869ae08c-ea2c-45ec-ad69-0a86d1ce4ef0,100,4586.572616577148 Seconds,45.865726165771484 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len159.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len159,2024-09-04 08:27:40.798726,T4 GPU,d2604e72-0c7f-49f6-b938-59c24649f239,100,4580.162847995758 Seconds,45.80162847995758 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len159.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len159,2024-09-04 09:44:00.996667,T4 GPU,5893b4a8-fa3b-4cb7-9de9-6b0aa401abe2,100,4580.541872024536 Seconds,45.80541872024536 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len159.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len159,2024-09-04 11:00:21.602365,T4 GPU,e7a39762-0dac-42b4-874a-d44a5f9b0b22,74,3388.135373353958 Seconds,45.78561315343187 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len160.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len160,2024-09-04 11:56:50.998690,T4 GPU,b6718fe7-9e34-4e7f-b5c3-dea77ed0d69a,100,4550.283232450485 Seconds,45.50283232450485 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len160.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len160,2024-09-04 13:12:41.337396,T4 GPU,03d548f9-4fc9-4814-ae2b-40a66d52a540,100,4558.314296245575 Seconds,45.58314296245575 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len160.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len160,2024-09-04 14:28:39.683093,T4 GPU,73e55e31-fe4a-49d5-ac1d-fd150f628498,100,4547.07274389267 Seconds,45.470727438926694 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len160.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len160,2024-09-04 15:44:26.778630,T4 GPU,58e67308-6f71-4cee-882a-214916a818f0,100,4555.8178243637085 Seconds,45.55817824363709 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len160.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len160,2024-09-04 17:00:22.617905,T4 GPU,01478294-3b73-4e14-8fb0-3943db20bfdf,100,4549.184324026108 Seconds,45.491843240261076 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len160.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len160,2024-09-04 18:16:11.822703,T4 GPU,87667f34-ab5e-4f35-9a40-c975bf1d4e35,100,4546.22527217865 Seconds,45.4622527217865 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len160.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len160,2024-09-04 19:31:58.070975,T4 GPU,e16678a1-7a0e-471d-abb0-7e5a1fc9005c,100,4554.251439332962 Seconds,45.54251439332962 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len160.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len160,2024-09-04 20:47:52.343109,T4 GPU,c695051a-f35b-4322-97d8-f029a3a7f2d0,100,4549.134703874588 Seconds,45.49134703874588 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len160.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len160,2024-09-04 22:03:41.501546,T4 GPU,2c9be583-4c92-42f7-8543-b3405c14507d,54,2463.7503151893616 Seconds,45.62500583684003 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len181.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len181,2024-09-04 23:38:13.589015,T4 GPU,9e293419-4988-429d-a3af-e481a2db8303,100,5914.937251091003 Seconds,59.149372510910034 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len181.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len181,2024-09-05 01:16:48.581612,T4 GPU,8c883e31-0678-49e6-bc6e-f01cbba188f4,100,5927.65237402916 Seconds,59.276523740291594 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len181.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len181,2024-09-05 02:55:36.257334,T4 GPU,d963fe3e-6f4a-4768-aa25-821acab51514,100,5921.469800233841 Seconds,59.21469800233841 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len181.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len181,2024-09-05 04:34:17.760335,T4 GPU,53fff3a7-b50e-41bf-ad1e-215fb48e1c0a,100,5922.028214216232 Seconds,59.220282142162326 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len181.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len181,2024-09-05 06:12:59.809470,T4 GPU,fdc17063-f406-4c1f-8f7a-b3e85f721c9e,100,5916.186953783035 Seconds,59.161869537830356 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len181.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len181,2024-09-05 07:51:36.030456,T4 GPU,6d7b5884-3552-48a9-ac45-e27c7910de2d,100,5920.998158693314 Seconds,59.20998158693314 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len181.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len181,2024-09-05 09:30:17.062807,T4 GPU,bd741b8b-a92e-4fbf-a3a1-04edac65321b,100,5921.843359470367 Seconds,59.218433594703676 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len181.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len181,2024-09-05 11:08:58.939941,T4 GPU,823180d2-90ab-4627-bfbf-ba5f47f767d2,100,5911.651817321777 Seconds,59.11651817321777 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len181.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len181,2024-09-05 12:47:30.616301,T4 GPU,36aa2c61-fa36-436d-9cea-e72148dfd77b,50,2954.2969455718994 Seconds,59.085938911437985 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len182.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len182,2024-09-05 13:36:45.915518,T4 GPU,0e9f1d1e-e2dd-440b-881b-7f2cf1dac235,100,5975.659279823303 Seconds,59.75659279823303 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len182.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len182,2024-09-05 15:16:21.598101,T4 GPU,72230a9c-af25-4906-8537-829621e46304,100,5975.030228853226 Seconds,59.750302288532254 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len182.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len182,2024-09-05 16:55:56.653039,T4 GPU,deff74e7-9f3b-48d1-86b1-7e61f5ff41c8,100,5941.677219867706 Seconds,59.416772198677066 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len182.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len182,2024-09-05 18:34:58.365700,T4 GPU,aa727461-4b33-4add-ba50-6114ff583f3f,100,5950.461919546127 Seconds,59.504619195461274 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len182.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len182,2024-09-05 20:14:08.848864,T4 GPU,1e3c91aa-9b9d-4cc1-9186-615e6c50700d,100,5969.987758874893 Seconds,59.69987758874893 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len182.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len182,2024-09-05 23:23:53.962045,T4 GPU,003b412c-f04b-4828-9491-cd71888ab1b5,100,6106.849572181702 Seconds,61.068495721817015 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len182.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len182,2024-09-06 01:05:40.857993,T4 GPU,23d021d4-cd0a-4b79-ab33-9b3b36001a92,100,6065.295423030853 Seconds,60.65295423030853 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len182.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len182,2024-09-06 02:46:46.175084,T4 GPU,2b4d66b4-34ef-49bb-85f1-c0a99c0c5838,92,5562.379837989807 Seconds,60.46065041293269 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len183.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len183,2024-09-06 04:19:29.223521,T4 GPU,383d3c3f-cff5-4223-a2af-2ecd225d946c,100,6110.421907186508 Seconds,61.10421907186508 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len183.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len183,2024-09-06 06:01:19.666818,T4 GPU,87c5d8d6-e586-495f-82cf-e0584d847364,100,6105.6925303936005 Seconds,61.056925303936005 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len183.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len183,2024-09-06 07:43:05.382554,T4 GPU,ee2879a4-d306-46bd-8eeb-edc5f52a161b,100,6103.933745384216 Seconds,61.039337453842165 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len183.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len183,2024-09-06 09:24:49.338840,T4 GPU,80950cff-1171-4c58-bb4d-74042506856d,100,6106.017029285431 Seconds,61.06017029285431 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len183.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len183,2024-09-06 11:06:35.388052,T4 GPU,8cf68041-c99b-4f25-97aa-d1e3b636c16c,100,6098.291020393372 Seconds,60.98291020393371 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len183.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len183,2024-09-06 12:48:13.717315,T4 GPU,92672f83-a4c7-4b03-9ea6-ea32f4b0f5ce,100,6101.998794555664 Seconds,61.01998794555664 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len183.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len183,2024-09-06 14:29:55.740660,T4 GPU,2b4d7890-37af-4ca0-91de-7f620304f5a4,95,5787.971152305603 Seconds,60.926012129532666 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len184.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len184,2024-09-06 16:06:24.425174,T4 GPU,8cba07d5-8e88-4285-9813-e8da09f2da11,100,6080.968102216721 Seconds,60.809681022167204 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len184.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len184,2024-09-06 17:47:45.416129,T4 GPU,2f66c41a-e06b-4e55-abcb-4e749cd505b5,100,6085.404897689819 Seconds,60.85404897689819 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len184.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len184,2024-09-06 19:29:10.844862,T4 GPU,6c51bfc2-3737-4b84-bfe8-d2ea0327e776,100,6076.942098140717 Seconds,60.769420981407166 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len184.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len184,2024-09-06 21:10:27.810001,T4 GPU,a51c5c36-e3f8-4a31-afbe-5682a921c3d1,100,6090.585636138916 Seconds,60.90585636138916 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len184.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len184,2024-09-08 23:08:31.030246,T4 GPU,a501d672-901d-4623-9d2f-ae90bb77e0f7,100,6673.348335266113 Seconds,66.73348335266114 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len184.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len184,2024-09-09 00:59:44.423853,T4 GPU,0e97d0b5-34a8-44f6-8460-e90ec5e6fe34,100,6676.161650896072 Seconds,66.76161650896073 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len184.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len184,2024-09-09 02:51:00.613409,T4 GPU,4af95c31-4bf5-4347-9086-fc2420067a78,100,6666.549028158188 Seconds,66.66549028158188 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len184.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len184,2024-09-09 04:42:07.187828,T4 GPU,cde089b4-fb7f-4a36-a603-5bc659d8f16b,88,5875.9262001514435 Seconds,66.77188863808459 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len185.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len185,2024-09-09 06:20:03.859920,T4 GPU,b67becad-acb3-4827-91f2-92aa24cb82b0,100,6775.214621067047 Seconds,67.75214621067047 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len185.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len185,2024-09-09 08:12:59.097237,T4 GPU,cef32352-a8aa-4dcf-8295-7ab90242ae64,100,6700.998711109161 Seconds,67.00998711109162 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len185.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len185,2024-09-09 10:04:40.126160,T4 GPU,953d3bb5-b317-4d88-a239-2014108bd93b,100,6736.134976863861 Seconds,67.3613497686386 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len185.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len185,2024-09-09 11:56:56.290782,T4 GPU,eef36b8f-91f8-4bd5-ad09-82b8b0aaaf9b,100,6752.752369403839 Seconds,67.5275236940384 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len185.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len185,2024-09-09 13:49:29.065733,T4 GPU,7b93dacd-685c-455e-8c91-c0459efe9d62,100,6737.829830408096 Seconds,67.37829830408096 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len185.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len185,2024-09-09 15:41:46.942851,T4 GPU,6d2c5d39-43b6-4ada-b38a-c4784cb85b93,100,6743.705131053925 Seconds,67.43705131053925 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len185.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len185,2024-09-09 17:34:10.670072,T4 GPU,4eb4f255-15ce-4ff0-afeb-432a0c771e67,100,6749.771583080292 Seconds,67.49771583080292 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len185.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len185,2024-09-09 19:26:40.477032,T4 GPU,05a82e35-5466-4af5-888d-9b40009859b4,100,6747.406200885773 Seconds,67.47406200885773 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len185.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len185,2024-09-09 21:19:07.920997,T4 GPU,04179c4f-b47b-46a1-86a6-4f0289f63fb5,58,3905.1835584640503 Seconds,67.33075100800087 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len196.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len196,2024-09-09 23:59:08.880793,T4 GPU,cd839193-be10-4e5a-93af-e51188ced4bc,100,7165.693493127823 Seconds,71.65693493127823 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len196.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len196,2024-09-10 01:58:34.622653,T4 GPU,c1b3bb18-f1e3-4e35-82a0-263e1b4d3257,100,7163.443892240524 Seconds,71.63443892240524 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len196.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len196,2024-09-10 03:57:58.090618,T4 GPU,dce11542-c7ae-4ec7-a262-bce8b441e0f2,100,7152.861425161362 Seconds,71.52861425161362 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len196.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len196,2024-09-10 05:57:10.981551,T4 GPU,96400e22-1b6a-4128-8c41-29d9b19b8249,100,7380.934347867966 Seconds,73.80934347867965 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len196.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len196,2024-09-10 08:00:11.950052,T4 GPU,68d71512-6630-463c-b6d8-5048f01deaf0,100,7422.861543178558 Seconds,74.22861543178558 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len196.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len196,2024-09-10 10:03:54.834080,T4 GPU,ef504b80-e12b-43fd-9ee7-08f092b2c82d,100,7410.955028295517 Seconds,74.10955028295517 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len196.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len196,2024-09-10 12:07:25.810580,T4 GPU,8779f56c-f959-416d-99c1-c3efca5fbfb0,100,7328.496115446091 Seconds,73.2849611544609 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len196.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len196,2024-09-10 14:09:34.354370,T4 GPU,fea32bff-afbb-4aed-ad24-9a091f926840,100,7309.543629169464 Seconds,73.09543629169464 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len196.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len196,2024-09-10 16:11:23.929486,T4 GPU,e846be48-80f1-4e97-9f68-0c7fbf276d2b,65,4815.845617055893 Seconds,74.08993257009067 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len197.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len197,2024-09-10 17:31:40.591422,T4 GPU,66fa25cb-61d4-49ca-8faf-7990fb1dabe0,100,7276.151540756226 Seconds,72.76151540756226 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len197.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len197,2024-09-10 19:32:56.792519,T4 GPU,2511a4b9-6daf-4239-b7c7-1c8f2f1b3cc2,100,7286.088796615601 Seconds,72.860887966156 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len197.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len197,2024-09-10 23:44:12.153801,T4 GPU,04f4bbcf-da23-4585-8161-465a0ea812dd,100,7328.178869009018 Seconds,73.28178869009018 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len197.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len197,2024-09-11 01:46:20.395022,T4 GPU,dea7a0b4-465e-4f97-be13-c45496bbae69,100,7301.590013504028 Seconds,73.01590013504028 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len197.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len197,2024-09-11 03:48:02.020686,T4 GPU,40a89f44-2ba8-453f-ac95-51dda4dccf2a,100,7309.904605150223 Seconds,73.09904605150223 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len197.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len197,2024-09-11 05:49:51.951239,T4 GPU,0c0e9ba0-e8fa-49b4-8490-c06655c3392d,100,7316.276005268097 Seconds,73.16276005268097 Seconds (inferred)
