model,task,input_file_path,output_dir_path,Timestamp,gpu,batch_id,batch_size,wall_time_batch,wall_time_task
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len142.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len142,2024-07-09 11:03:02.192182,T4 GPU,75aeb4dc-fa8c-40a1-8e7a-696e54c3e6a5,100,2861.833564043045 Seconds,28.618335640430452 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len142.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len142,2024-07-09 11:50:44.053463,T4 GPU,cc3a2a09-c25d-4cab-b411-52eed7f8d918,100,3257.402453660965 Seconds,32.57402453660965 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len142.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len142,2024-07-09 12:45:01.483883,T4 GPU,d1403e0e-2db7-4029-93ff-c2f0678e2158,47,1721.0852172374725 Seconds,36.61883440930793 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len143.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len143,2024-07-09 13:13:43.430209,T4 GPU,93eae9b9-d3c2-41ff-927a-0235f387642d,100,3694.2203693389893 Seconds,36.94220369338989 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len143.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len143,2024-07-09 14:15:17.671808,T4 GPU,911e9a3d-6738-4b56-8fec-7a5cd7d5849c,100,3693.219967842102 Seconds,36.93219967842102 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len143.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len143,2024-07-09 15:16:50.913402,T4 GPU,1d9f5a74-dee4-419a-ad69-8a4c95163887,100,3693.484759569168 Seconds,36.93484759569168 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len143.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len143,2024-07-09 16:18:24.418755,T4 GPU,6f5b9d7f-5c13-4092-b36a-3810c1b36383,100,3693.126945257187 Seconds,36.93126945257187 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len143.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len143,2024-07-09 17:19:57.572084,T4 GPU,66d9f9c5-5fa6-4d4c-92f2-ee44ee1ef31c,100,3694.988195180893 Seconds,36.949881951808926 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len143.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len143,2024-07-09 18:21:32.581326,T4 GPU,74b8710e-d9ed-47b9-9936-05999009feea,100,3021.6872885227203 Seconds,30.216872885227204 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len143.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len143,2024-07-09 19:11:54.289019,T4 GPU,7e558bca-df34-4924-aabc-44fda8786f83,100,2938.1231803894043 Seconds,29.381231803894043 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len143.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len143,2024-07-09 20:00:52.433761,T4 GPU,ec1cf033-6b3c-456e-9a60-ea5767996721,100,3693.73588848114 Seconds,36.9373588848114 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len143.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len143,2024-07-09 21:02:26.190296,T4 GPU,5be4b9d0-f977-440c-9854-feea4a3e5651,5,201.33425974845886 Seconds,40.26685194969177 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len144.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len144,2024-07-09 21:05:48.159501,T4 GPU,a988bc4e-4354-4430-b96b-673287702744,100,3714.838497877121 Seconds,37.14838497877121 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len144.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len144,2024-07-09 22:49:36.337427,T4 GPU,e5a83c2a-96cc-44a4-a8bb-ded521e20b2e,100,3657.340023756027 Seconds,36.57340023756027 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len144.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len144,2024-07-09 23:50:33.727258,T4 GPU,df4b82f2-52ba-41b7-aa5d-d974403dfec1,100,3613.738110303879 Seconds,36.13738110303879 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len144.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len144,2024-07-10 00:50:47.485914,T4 GPU,1ee4ae70-512c-4cff-8b7d-d01cdfd39800,100,3608.3513572216034 Seconds,36.083513572216035 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len144.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len144,2024-07-10 01:50:55.877421,T4 GPU,a5a600f4-1b33-4f3d-9a0f-7976f739d727,100,3612.0740048885345 Seconds,36.120740048885345 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len144.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len144,2024-07-10 02:51:07.974303,T4 GPU,845a3e64-e251-4e37-9d9a-a846625419b7,100,3612.366382598877 Seconds,36.12366382598877 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len144.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len144,2024-07-10 03:51:20.371044,T4 GPU,8e91203a-6064-4f68-a55b-f13ec895b113,100,2783.6124606132507 Seconds,27.836124606132508 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len144.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len144,2024-07-10 04:37:44.007471,T4 GPU,0d3d5bc9-ba0b-4766-94a1-157428403d04,100,2789.2418847084045 Seconds,27.892418847084045 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len144.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len144,2024-07-10 05:24:13.279915,T4 GPU,2abad77e-cc9c-4cc4-b513-811faa21f4f1,100,3607.2417755126953 Seconds,36.072417755126956 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len144.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len144,2024-07-10 06:24:20.546097,T4 GPU,e60c5b90-d8e7-4301-abab-c6640120e0ae,15,562.198623418808 Seconds,37.47990822792053 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len145.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len145,2024-07-10 06:33:43.716404,T4 GPU,99f0d89b-0576-4ac3-85cb-7f0829dd6f48,100,3822.664949655533 Seconds,38.226649496555325 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len145.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len145,2024-07-10 07:37:26.412603,T4 GPU,e4c63cb8-fe6c-4a94-8747-22d144c827b8,100,3819.5036113262177 Seconds,38.19503611326218 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len145.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len145,2024-07-10 08:41:05.946318,T4 GPU,5f5080f1-682a-4fdb-a71a-b8486ac1dd2b,100,3815.4658102989197 Seconds,38.154658102989195 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len145.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len145,2024-07-10 09:44:41.434775,T4 GPU,e3dff797-3472-4bb3-9fc3-6dfcec902d84,100,3818.959395647049 Seconds,38.18959395647049 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len145.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len145,2024-07-10 10:48:20.415030,T4 GPU,dbe49b51-e493-4f88-ba84-ea83bae07d82,100,3816.3329679965973 Seconds,38.163329679965976 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len145.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len145,2024-07-10 11:51:56.767968,T4 GPU,225dcfeb-524f-4f90-9ba5-b277beee0e57,100,3817.608452320099 Seconds,38.17608452320099 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len145.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len145,2024-07-10 12:55:34.399327,T4 GPU,7527d238-f010-41c3-8b9a-e46e3f0f184d,100,2885.742798089981 Seconds,28.85742798089981 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len145.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len145,2024-07-10 13:43:40.162791,T4 GPU,22b04604-dade-4f38-8ea5-ee02fe00fdd7,100,2778.135367155075 Seconds,27.78135367155075 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len145.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len145,2024-07-10 14:29:58.317471,T4 GPU,a219ff36-2d03-4232-b827-69a8d606297f,100,3298.2906577587128 Seconds,32.98290657758713 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len145.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len145,2024-07-10 15:24:56.628029,T4 GPU,a3a1335a-5b7d-468e-9440-c3957c0c798d,57,2155.4327807426453 Seconds,37.81461018846746 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len161.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len161,2024-08-09 04:26:11.394648,T4 GPU,134568d8-d792-4955-9f10-36bbc4bf355a,100,4932.976250886917 Seconds,49.32976250886917 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len161.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len161,2024-08-09 05:48:24.397147,T4 GPU,ce7268e9-a778-49ad-9813-6abd90026746,100,4933.121968507767 Seconds,49.33121968507767 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len161.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len161,2024-08-09 07:10:37.538284,T4 GPU,7f0fb3fd-5e0d-4be8-888f-1012e72bbcea,100,4934.102786064148 Seconds,49.34102786064148 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len161.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len161,2024-08-09 08:32:51.679460,T4 GPU,4ee16940-de8a-4926-8ee3-7297f40e573a,100,4935.841657161713 Seconds,49.35841657161713 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len161.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len161,2024-08-09 09:55:07.550089,T4 GPU,c76ea59d-e459-492c-ad80-450247b95b82,100,4936.017996311188 Seconds,49.360179963111875 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len161.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len161,2024-08-09 11:17:23.589317,T4 GPU,4c682e54-b062-4209-ba5f-cab54c04058c,100,4938.557542800903 Seconds,49.385575428009034 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len161.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len161,2024-08-09 12:39:42.183060,T4 GPU,b64f562c-fdb6-4f37-a4fd-db1cf27886a9,100,4935.2210285663605 Seconds,49.3522102856636 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len161.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len161,2024-08-09 14:01:57.430860,T4 GPU,909b192f-4a6d-450b-8cf9-2e81ef615003,100,4875.5085237026215 Seconds,48.755085237026215 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len161.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len161,2024-08-09 15:23:12.972100,T4 GPU,f077b14d-b070-4b9c-87d6-059f7ecc6630,26,1286.0211050510406 Seconds,49.4623501942708 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len162.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len162,2024-08-09 15:44:40.125697,T4 GPU,c5236d05-e499-4143-b889-4029dfbc2edd,100,4960.1330354213715 Seconds,49.601330354213715 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len162.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len162,2024-08-09 17:07:20.290685,T4 GPU,d31047a7-6574-4d22-af2f-907a1e21f06b,100,4958.009811401367 Seconds,49.58009811401367 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len162.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len162,2024-08-09 18:29:58.328865,T4 GPU,15abbeec-5ce3-4db2-89e6-2743b46c5ea2,100,4964.767775297165 Seconds,49.647677752971646 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len162.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len162,2024-08-09 19:52:43.132833,T4 GPU,684b35f3-aa2c-42b1-a9bf-7acb25648325,100,4963.112856864929 Seconds,49.631128568649295 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len162.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len162,2024-08-09 21:15:26.268118,T4 GPU,1dfd785e-4e80-4408-ac4a-804f7b86a8af,100,4960.068169116974 Seconds,49.60068169116974 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len162.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len162,2024-08-09 22:38:06.361997,T4 GPU,f9ebf0b6-102a-4e1b-a03b-a95a47fac898,100,4957.469052314758 Seconds,49.57469052314758 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len162.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len162,2024-08-10 00:00:43.859350,T4 GPU,cb812969-871f-4153-adc3-55158d739d7b,100,4929.092945575714 Seconds,49.290929455757144 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len162.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len162,2024-08-10 01:22:52.981828,T4 GPU,6cce0d48-7b38-42cc-aaa4-1d20550b9efe,96,4736.839947462082 Seconds,49.34208278606335 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len163.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len163,2024-08-12 23:53:24.641030,T4 GPU,42ba4df5-071c-4201-bd46-1b2d9db7b2f7,100,4989.00963640213 Seconds,49.8900963640213 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len163.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len163,2024-08-13 01:16:33.687561,T4 GPU,a31289ef-9793-4e66-99e3-f21bb91d9220,100,4951.655351400375 Seconds,49.51655351400375 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len163.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len163,2024-08-13 02:39:05.365566,T4 GPU,ffba4df5-adc5-4737-97d7-cc7e99ccb095,100,4950.462244749069 Seconds,49.50462244749069 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len163.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len163,2024-08-13 04:01:35.865963,T4 GPU,c90531fb-6f34-4dc6-a5dc-dfda30d9ba49,100,4954.69850063324 Seconds,49.5469850063324 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len163.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len163,2024-08-13 05:24:10.587198,T4 GPU,a0d77368-549f-42db-9d46-3f88afe90e5f,100,4950.977699279785 Seconds,49.50977699279785 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len163.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len163,2024-08-13 06:46:41.596106,T4 GPU,7a6c6989-5a91-4c13-88df-eb707c77e294,100,4944.806420087814 Seconds,49.44806420087814 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len163.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len163,2024-08-13 08:09:06.425086,T4 GPU,3ad2687e-4aae-48e4-a0e8-e0ab7d7fc057,100,4944.075414180756 Seconds,49.44075414180756 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len163.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len163,2024-08-13 09:31:30.543543,T4 GPU,e3799415-1aaf-48b8-8451-557b831ee74a,32,1592.163280248642 Seconds,49.75510250777006 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len164.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len164,2024-08-13 09:58:03.890151,T4 GPU,21c3fcee-4f32-4c85-9f12-5cdb16235fd2,100,4954.285016298294 Seconds,49.542850162982944 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len164.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len164,2024-08-13 11:20:38.204415,T4 GPU,3686c727-e02e-4474-8286-6713e7021752,100,4943.6616563797 Seconds,49.436616563796996 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len164.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len164,2024-08-13 12:43:01.889457,T4 GPU,51564690-6938-4ce3-ad53-158cdec0d124,100,4941.108203887939 Seconds,49.41108203887939 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len164.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len164,2024-08-13 14:05:23.023868,T4 GPU,5e5dd8ed-06a1-42db-86d6-1313b5a27b64,100,4945.272598028183 Seconds,49.452725980281826 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len164.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len164,2024-08-13 15:27:48.325737,T4 GPU,e36595cd-f291-4b00-9ea5-b88233237d65,100,4946.260216712952 Seconds,49.46260216712952 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len164.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len164,2024-08-13 16:50:14.608915,T4 GPU,6787dbc6-0ed2-44f4-8908-05cbfcd9acc1,100,4944.948935747147 Seconds,49.449489357471464 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len164.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len164,2024-08-13 18:12:39.578301,T4 GPU,e3195192-75bb-4a2d-a29a-7c3ca9248855,100,4941.42978644371 Seconds,49.4142978644371 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len164.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len164,2024-08-13 19:35:01.031133,T4 GPU,603a982d-060e-4ca4-9fc4-4809e875f6b9,49,2427.641392469406 Seconds,49.54370188713074 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len165.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len165,2024-08-13 20:15:29.826019,T4 GPU,60dc0af5-344a-47b3-93bf-dfebdb13b82f,100,4923.100072622299 Seconds,49.231000726222995 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len165.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len165,2024-08-13 21:37:32.948855,T4 GPU,38afe3c9-448e-4eca-92a8-1306d2947469,100,4921.445997714996 Seconds,49.214459977149964 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len165.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len165,2024-08-14 00:33:01.395207,T4 GPU,e0455294-ed89-4dbc-8071-2603fbbcd9f3,100,5446.759983539581 Seconds,54.467599835395816 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len165.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len165,2024-08-14 02:03:48.216932,T4 GPU,a9f36ff8-fa84-4024-89c2-33184b6993dd,100,5423.91716003418 Seconds,54.2391716003418 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len165.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len165,2024-08-14 03:34:12.155552,T4 GPU,48cc0a47-ba31-40b6-a46d-8ef0acc788c1,100,5416.662647247314 Seconds,54.16662647247315 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len165.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len165,2024-08-14 05:04:28.837225,T4 GPU,3a8e08ee-542d-4790-9318-115d2f13a8a8,100,5412.625317573547 Seconds,54.12625317573547 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len165.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len165,2024-08-14 06:34:41.483499,T4 GPU,1b2e2bbf-8f25-4af6-8de8-675882fabd34,100,5419.840715885162 Seconds,54.19840715885162 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len165.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len165,2024-08-14 08:05:01.350958,T4 GPU,181f5d17-5210-4577-9b38-d7fc965dd067,100,5418.916089773178 Seconds,54.18916089773178 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len165.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len165,2024-08-14 09:35:20.289866,T4 GPU,c5fe173c-1b48-484c-a9ca-d6d6b7c1dca5,86,4652.565443992615 Seconds,54.09959818596064 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len166.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len166,2024-08-14 10:52:53.642408,T4 GPU,e9b81807-ec3b-4433-a59e-7b4c06181492,100,5436.439547777176 Seconds,54.36439547777176 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len166.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len166,2024-08-14 12:23:30.137699,T4 GPU,892b4c6e-9397-458b-98b3-eba5502f6958,100,5438.800171852112 Seconds,54.38800171852112 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len166.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len166,2024-08-14 13:54:08.960844,T4 GPU,d2b177f2-0d3d-47db-81e4-1a291d860c97,100,5434.660184621811 Seconds,54.34660184621811 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len166.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len166,2024-08-14 15:24:43.660908,T4 GPU,06db1a70-5931-4e8e-af09-d3c58125053f,100,5439.074131727219 Seconds,54.39074131727219 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len166.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len166,2024-08-14 16:55:22.765945,T4 GPU,7076d056-9aa9-4a68-ab05-1e9963db7d40,100,5435.117299318314 Seconds,54.351172993183134 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len166.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len166,2024-08-14 18:25:57.909664,T4 GPU,c7121bca-0f33-4012-a9ce-6127b735da36,100,5433.98920750618 Seconds,54.3398920750618 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len166.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len166,2024-08-14 19:56:31.923046,T4 GPU,65d2a883-565f-413a-915f-0b53c40c55f0,100,5443.174288988113 Seconds,54.431742889881136 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len166.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len166,2024-08-14 21:27:15.116869,T4 GPU,3be14ac7-ab8f-410b-9c68-7fc18875211b,76,4132.989005327225 Seconds,54.38143428062138 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len167.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len167,2024-08-14 22:36:08.803905,T4 GPU,7207f36c-2266-4007-8da0-17bf5f3f5363,100,5503.272747039795 Seconds,55.03272747039795 Seconds (inferred)
