entity_id,batch_id,batch_size,Timestamp,model,task,conditions,wall_time_batch,gpu,output_file_name,wall_time_task
4941daaa-5481-48e6-9918-92237ff16503,,,2024-02-05 23:00:33.983327,genie_swissprot_l_256,backbone_pdb_generation,length = 14,,T4 GPU,genie_len14_4941daaa-5481-48e6-9918-92237ff16503.pdb,239.25069297999997 Seconds
bbf2ae29-6cc0-4b51-a42b-501b7c6d0398,,,2024-02-05 23:04:36.253225,genie_swissprot_l_256,backbone_pdb_generation,length = 14,,T4 GPU,genie_len14_bbf2ae29-6cc0-4b51-a42b-501b7c6d0398.pdb,243.38196187700004 Seconds
31ceb8c7-e260-4acd-8b0b-a901d771ff68,,,2024-02-05 23:08:40.494490,genie_swissprot_l_256,backbone_pdb_generation,length = 14,,T4 GPU,genie_len14_31ceb8c7-e260-4acd-8b0b-a901d771ff68.pdb,244.08134912600008 Seconds
4c5d6456-d4de-4815-b409-7a0872d3c45d,,,2024-02-05 23:12:45.581684,genie_swissprot_l_256,backbone_pdb_generation,length = 14,,T4 GPU,genie_len14_4c5d6456-d4de-4815-b409-7a0872d3c45d.pdb,243.422280323 Seconds
300099f0-aebe-4d85-892d-ce54c3fe4b96,,,2024-02-05 23:16:49.889414,genie_swissprot_l_256,backbone_pdb_generation,length = 14,,T4 GPU,genie_len14_300099f0-aebe-4d85-892d-ce54c3fe4b96.pdb,243.7762353569999 Seconds
d2bf4e89-9f75-4060-9dd4-8abd6e593b8e,,,2024-02-05 23:20:54.568866,genie_swissprot_l_256,backbone_pdb_generation,length = 14,,T4 GPU,genie_len14_d2bf4e89-9f75-4060-9dd4-8abd6e593b8e.pdb,243.64479309499984 Seconds
a3e96658-cb36-4ff0-9234-b8d5c902fe45,,,2024-02-05 23:24:59.130047,genie_swissprot_l_256,backbone_pdb_generation,length = 14,,T4 GPU,genie_len14_a3e96658-cb36-4ff0-9234-b8d5c902fe45.pdb,244.23589758899993 Seconds
c80fb2f2-dcc7-426d-9d2e-c06d5c455919,,,2024-02-05 23:29:04.329252,genie_swissprot_l_256,backbone_pdb_generation,length = 14,,T4 GPU,genie_len14_c80fb2f2-dcc7-426d-9d2e-c06d5c455919.pdb,243.69506640500003 Seconds
d216bf92-a3c2-496f-abde-3ea9c7417152,,,2024-02-05 23:33:09.421961,genie_swissprot_l_256,backbone_pdb_generation,length = 14,,T4 GPU,genie_len14_d216bf92-a3c2-496f-abde-3ea9c7417152.pdb,243.8559089790001 Seconds
23113563-4654-4a89-89b5-de9c6e52e312,,,2024-02-05 23:37:14.167175,genie_swissprot_l_256,backbone_pdb_generation,length = 14,,T4 GPU,genie_len14_23113563-4654-4a89-89b5-de9c6e52e312.pdb,243.82712904400023 Seconds
a99f1b47-de73-4ab0-b6db-ef221a73bf5d,,,2024-02-05 23:41:19.027853,genie_swissprot_l_256,backbone_pdb_generation,length = 14,,T4 GPU,genie_len14_a99f1b47-de73-4ab0-b6db-ef221a73bf5d.pdb,244.1474302659999 Seconds
b45fc8e5-7750-424e-8e2a-9c102c1e390b,,,2024-02-05 23:45:24.112209,genie_swissprot_l_256,backbone_pdb_generation,length = 14,,T4 GPU,genie_len14_b45fc8e5-7750-424e-8e2a-9c102c1e390b.pdb,244.072702552 Seconds
2a701480-366c-4bbe-ab8e-62eeb6673e23,,,2024-02-05 23:49:29.086782,genie_swissprot_l_256,backbone_pdb_generation,length = 14,,T4 GPU,genie_len14_2a701480-366c-4bbe-ab8e-62eeb6673e23.pdb,245.53747159299974 Seconds
0b5cc570-bdee-4cab-8fc3-d9599758cafb,,,2024-02-05 23:53:35.994479,genie_swissprot_l_256,backbone_pdb_generation,length = 15,,T4 GPU,genie_len15_0b5cc570-bdee-4cab-8fc3-d9599758cafb.pdb,246.14772971699995 Seconds
edb65bd3-278d-4f88-a8b8-0227eeef665b,,,2024-02-05 23:57:43.209597,genie_swissprot_l_256,backbone_pdb_generation,length = 15,,T4 GPU,genie_len15_edb65bd3-278d-4f88-a8b8-0227eeef665b.pdb,246.30425565399992 Seconds
74a83d9e-4354-4bb0-ba0f-d8690a25cc5a,,,2024-02-06 00:01:50.685177,genie_swissprot_l_256,backbone_pdb_generation,length = 15,,T4 GPU,genie_len15_74a83d9e-4354-4bb0-ba0f-d8690a25cc5a.pdb,246.29665983699988 Seconds
8941be41-2fbe-400c-9416-acf6aa697cca,,,2024-02-06 00:05:58.094557,genie_swissprot_l_256,backbone_pdb_generation,length = 16,,T4 GPU,genie_len16_8941be41-2fbe-400c-9416-acf6aa697cca.pdb,245.25642526599995 Seconds
dbd6fe92-921d-4c28-b4d9-ba7f8ce2ff6f,,,2024-02-06 00:10:04.327093,genie_swissprot_l_256,backbone_pdb_generation,length = 16,,T4 GPU,genie_len16_dbd6fe92-921d-4c28-b4d9-ba7f8ce2ff6f.pdb,245.06881320899993 Seconds
73418cb9-43f4-4057-bae0-4db30fff460e,,,2024-02-06 00:14:10.259749,genie_swissprot_l_256,backbone_pdb_generation,length = 16,,T4 GPU,genie_len16_73418cb9-43f4-4057-bae0-4db30fff460e.pdb,244.28729682599987 Seconds
1f68ef89-7fb9-4b4b-ab59-66a88c39379b,,,2024-02-06 00:18:15.401932,genie_swissprot_l_256,backbone_pdb_generation,length = 16,,T4 GPU,genie_len16_1f68ef89-7fb9-4b4b-ab59-66a88c39379b.pdb,243.58640374200058 Seconds
ab43d12b-7ba2-4ba1-be4f-4ed596200057,,,2024-02-06 00:22:20.444629,genie_swissprot_l_256,backbone_pdb_generation,length = 16,,T4 GPU,genie_len16_ab43d12b-7ba2-4ba1-be4f-4ed596200057.pdb,243.91400339699976 Seconds
bce3836b-7551-49be-a553-a19bf1aa8596,,,2024-02-06 00:26:25.251012,genie_swissprot_l_256,backbone_pdb_generation,length = 16,,T4 GPU,genie_len16_bce3836b-7551-49be-a553-a19bf1aa8596.pdb,244.33700676599983 Seconds
b726e279-905c-4e67-89dc-8869a0c3fd27,,,2024-02-06 00:30:30.659195,genie_swissprot_l_256,backbone_pdb_generation,length = 16,,T4 GPU,genie_len16_b726e279-905c-4e67-89dc-8869a0c3fd27.pdb,243.89372113399986 Seconds
947c2dd8-7651-4de6-8ddc-7b29f4e9944d,,,2024-02-06 00:34:35.541648,genie_swissprot_l_256,backbone_pdb_generation,length = 17,,T4 GPU,genie_len17_947c2dd8-7651-4de6-8ddc-7b29f4e9944d.pdb,243.95373063699935 Seconds
05f0999f-9237-4777-b493-8e858c3eeb68,,,2024-02-06 00:38:40.686383,genie_swissprot_l_256,backbone_pdb_generation,length = 17,,T4 GPU,genie_len17_05f0999f-9237-4777-b493-8e858c3eeb68.pdb,243.8725031439999 Seconds
08c473d4-1282-4777-ae0e-3125bfea287f,,,2024-02-06 00:42:45.818303,genie_swissprot_l_256,backbone_pdb_generation,length = 17,,T4 GPU,genie_len17_08c473d4-1282-4777-ae0e-3125bfea287f.pdb,244.38637250099964 Seconds
cf61bca4-6d57-4aa5-a880-bc0821b412a9,,,2024-02-06 00:46:51.054972,genie_swissprot_l_256,backbone_pdb_generation,length = 17,,T4 GPU,genie_len17_cf61bca4-6d57-4aa5-a880-bc0821b412a9.pdb,244.69949671999984 Seconds
3f478266-4ba6-42c8-a848-a248c7dccdad,,,2024-02-06 00:50:56.721262,genie_swissprot_l_256,backbone_pdb_generation,length = 17,,T4 GPU,genie_len17_3f478266-4ba6-42c8-a848-a248c7dccdad.pdb,244.86958745599986 Seconds
2b8c771e-e6d0-415f-a48d-3bed4d48493f,,,2024-02-06 00:55:02.535503,genie_swissprot_l_256,backbone_pdb_generation,length = 17,,T4 GPU,genie_len17_2b8c771e-e6d0-415f-a48d-3bed4d48493f.pdb,244.37470988800033 Seconds
f5e2b3f7-cd98-4546-ba6d-9b57e610ddca,,,2024-02-06 00:59:07.924844,genie_swissprot_l_256,backbone_pdb_generation,length = 17,,T4 GPU,genie_len17_f5e2b3f7-cd98-4546-ba6d-9b57e610ddca.pdb,244.82672031499987 Seconds
7d43f173-dfef-49ac-b125-a4880929058b,,,2024-02-06 01:03:13.829898,genie_swissprot_l_256,backbone_pdb_generation,length = 17,,T4 GPU,genie_len17_7d43f173-dfef-49ac-b125-a4880929058b.pdb,244.54918941800042 Seconds
e08d34a5-cc2d-4197-9b39-a07c9220f1ef,,,2024-02-06 01:07:19.377679,genie_swissprot_l_256,backbone_pdb_generation,length = 18,,T4 GPU,genie_len18_e08d34a5-cc2d-4197-9b39-a07c9220f1ef.pdb,244.67880109999987 Seconds
87bf5721-0eb9-4a6a-8c12-3d11fff046da,,,2024-02-06 01:11:25.309686,genie_swissprot_l_256,backbone_pdb_generation,length = 18,,T4 GPU,genie_len18_87bf5721-0eb9-4a6a-8c12-3d11fff046da.pdb,244.62487089200022 Seconds
53dda0f5-4e25-4022-90ee-ebaf44e1f8dd,,,2024-02-06 01:15:30.852748,genie_swissprot_l_256,backbone_pdb_generation,length = 18,,T4 GPU,genie_len18_53dda0f5-4e25-4022-90ee-ebaf44e1f8dd.pdb,245.01430238299963 Seconds
cfd77bd7-f0e7-4d93-a3cd-1fe0be9a079a,,,2024-02-06 01:19:36.757721,genie_swissprot_l_256,backbone_pdb_generation,length = 18,,T4 GPU,genie_len18_cfd77bd7-f0e7-4d93-a3cd-1fe0be9a079a.pdb,244.3815810570013 Seconds
92ca575b-1f50-4bb0-8070-425c9685eac4,,,2024-02-06 01:23:42.606207,genie_swissprot_l_256,backbone_pdb_generation,length = 18,,T4 GPU,genie_len18_92ca575b-1f50-4bb0-8070-425c9685eac4.pdb,244.9456870310005 Seconds
b575b2c3-f932-447e-8c8a-01098c10297e,,,2024-02-06 01:27:48.605750,genie_swissprot_l_256,backbone_pdb_generation,length = 19,,T4 GPU,genie_len19_b575b2c3-f932-447e-8c8a-01098c10297e.pdb,244.5933845210002 Seconds
38cbb027-7222-4e02-adfd-aeeef44809f2,,,2024-02-06 01:31:54.170279,genie_swissprot_l_256,backbone_pdb_generation,length = 19,,T4 GPU,genie_len19_38cbb027-7222-4e02-adfd-aeeef44809f2.pdb,244.62632990399834 Seconds
ceb726f3-5f2d-4a9f-86e6-9237bcdee918,,,2024-02-06 01:36:00.228691,genie_swissprot_l_256,backbone_pdb_generation,length = 19,,T4 GPU,genie_len19_ceb726f3-5f2d-4a9f-86e6-9237bcdee918.pdb,244.77554691099976 Seconds
3e018bc5-0309-4e72-b2c5-e562f29da52b,,,2024-02-06 01:40:05.849803,genie_swissprot_l_256,backbone_pdb_generation,length = 19,,T4 GPU,genie_len19_3e018bc5-0309-4e72-b2c5-e562f29da52b.pdb,244.99896525700024 Seconds
ff687ee7-060f-4583-8e04-9034738abafe,,,2024-02-06 01:44:12.039503,genie_swissprot_l_256,backbone_pdb_generation,length = 19,,T4 GPU,genie_len19_ff687ee7-060f-4583-8e04-9034738abafe.pdb,244.79416620699885 Seconds
71067cd5-4371-4d58-a766-8da8d86cde2b,,,2024-02-06 01:48:17.715955,genie_swissprot_l_256,backbone_pdb_generation,length = 19,,T4 GPU,genie_len19_71067cd5-4371-4d58-a766-8da8d86cde2b.pdb,244.95441737199872 Seconds
7de236c7-6304-4c34-95d5-fa93e684487e,,,2024-02-06 01:52:23.633418,genie_swissprot_l_256,backbone_pdb_generation,length = 19,,T4 GPU,genie_len19_7de236c7-6304-4c34-95d5-fa93e684487e.pdb,244.65485173399975 Seconds
dcc05548-bd47-445a-a8de-f71e305ef790,,,2024-02-06 01:56:29.693968,genie_swissprot_l_256,backbone_pdb_generation,length = 20,,T4 GPU,genie_len20_dcc05548-bd47-445a-a8de-f71e305ef790.pdb,245.04474436999953 Seconds
46bbf362-6c89-4e54-b219-3a2fc1988706,,,2024-02-06 02:00:35.650161,genie_swissprot_l_256,backbone_pdb_generation,length = 20,,T4 GPU,genie_len20_46bbf362-6c89-4e54-b219-3a2fc1988706.pdb,244.74615916999937 Seconds
e51a8640-c254-4e8c-88ba-65c6013c179a,,,2024-02-06 02:04:41.306033,genie_swissprot_l_256,backbone_pdb_generation,length = 20,,T4 GPU,genie_len20_e51a8640-c254-4e8c-88ba-65c6013c179a.pdb,245.26277706700057 Seconds
5ab3d514-2678-4778-9abd-b5e5c1be4cec,,,2024-02-06 02:08:47.489753,genie_swissprot_l_256,backbone_pdb_generation,length = 20,,T4 GPU,genie_len20_5ab3d514-2678-4778-9abd-b5e5c1be4cec.pdb,244.69106150399966 Seconds
38a3c372-2c0a-43cf-895b-955374573859,,,2024-02-06 02:12:53.212986,genie_swissprot_l_256,backbone_pdb_generation,length = 20,,T4 GPU,genie_len20_38a3c372-2c0a-43cf-895b-955374573859.pdb,245.16146717899937 Seconds
79ebf7b9-49a0-46bd-9aa9-5663fbfdba88,,,2024-02-06 02:16:59.307799,genie_swissprot_l_256,backbone_pdb_generation,length = 21,,T4 GPU,genie_len21_79ebf7b9-49a0-46bd-9aa9-5663fbfdba88.pdb,244.90962121300072 Seconds
edf01c17-c970-413f-a295-57fc04184308,,,2024-02-06 02:21:05.237838,genie_swissprot_l_256,backbone_pdb_generation,length = 21,,T4 GPU,genie_len21_edf01c17-c970-413f-a295-57fc04184308.pdb,244.9125893670007 Seconds
3e618fca-a8b4-4efe-8526-823864ef09a3,,,2024-02-06 02:25:11.262156,genie_swissprot_l_256,backbone_pdb_generation,length = 22,,T4 GPU,genie_len22_3e618fca-a8b4-4efe-8526-823864ef09a3.pdb,244.7467427369993 Seconds
4217976f-bc80-495b-817e-8ffe61727d0f,,,2024-02-06 02:29:16.887979,genie_swissprot_l_256,backbone_pdb_generation,length = 22,,T4 GPU,genie_len22_4217976f-bc80-495b-817e-8ffe61727d0f.pdb,244.54790611600038 Seconds
e930c908-a2c0-4d39-b973-3dc840e02941,,,2024-02-06 02:33:22.805505,genie_swissprot_l_256,backbone_pdb_generation,length = 22,,T4 GPU,genie_len22_e930c908-a2c0-4d39-b973-3dc840e02941.pdb,245.10660071100028 Seconds
a08baa43-e73b-48e7-8625-ecbdd231d602,,,2024-02-06 02:37:28.857995,genie_swissprot_l_256,backbone_pdb_generation,length = 22,,T4 GPU,genie_len22_a08baa43-e73b-48e7-8625-ecbdd231d602.pdb,244.7772404440002 Seconds
8d7d0513-596c-448c-a1e3-939fa76d5885,,,2024-02-06 02:41:34.500065,genie_swissprot_l_256,backbone_pdb_generation,length = 22,,T4 GPU,genie_len22_8d7d0513-596c-448c-a1e3-939fa76d5885.pdb,244.97381794300054 Seconds
a911558e-9f49-40fa-ad64-75db31fa7436,,,2024-02-06 02:45:40.493948,genie_swissprot_l_256,backbone_pdb_generation,length = 22,,T4 GPU,genie_len22_a911558e-9f49-40fa-ad64-75db31fa7436.pdb,244.78390366500025 Seconds
0aa75ac8-6c2d-4096-ba22-5d27e8db3af2,,,2024-02-06 02:49:46.049257,genie_swissprot_l_256,backbone_pdb_generation,length = 22,,T4 GPU,genie_len22_0aa75ac8-6c2d-4096-ba22-5d27e8db3af2.pdb,244.9405747210003 Seconds
7089e79a-1c0e-4c7c-ae74-f4903b3cf33e,,,2024-02-06 02:53:51.994860,genie_swissprot_l_256,backbone_pdb_generation,length = 23,,T4 GPU,genie_len23_7089e79a-1c0e-4c7c-ae74-f4903b3cf33e.pdb,244.6988160009987 Seconds
c1030bed-1143-4732-8f1f-20cc0acc003e,,,2024-02-06 02:57:57.666762,genie_swissprot_l_256,backbone_pdb_generation,length = 23,,T4 GPU,genie_len23_c1030bed-1143-4732-8f1f-20cc0acc003e.pdb,245.0091935929995 Seconds
fe511283-79b6-4674-abe6-6b3d47240f6a,,,2024-02-06 03:02:03.552132,genie_swissprot_l_256,backbone_pdb_generation,length = 23,,T4 GPU,genie_len23_fe511283-79b6-4674-abe6-6b3d47240f6a.pdb,244.76302692699937 Seconds
28cbaefa-bc5f-4350-b306-71638ca5ba35,,,2024-02-06 03:06:09.181693,genie_swissprot_l_256,backbone_pdb_generation,length = 23,,T4 GPU,genie_len23_28cbaefa-bc5f-4350-b306-71638ca5ba35.pdb,244.9161583490004 Seconds
82e56eb7-74a0-4bcc-8697-19a478ce04b5,,,2024-02-06 03:10:14.835746,genie_swissprot_l_256,backbone_pdb_generation,length = 23,,T4 GPU,genie_len23_82e56eb7-74a0-4bcc-8697-19a478ce04b5.pdb,244.55735703500068 Seconds
234714e7-9436-48b6-a2c2-8b0755df4c0d,,,2024-02-06 03:14:20.246916,genie_swissprot_l_256,backbone_pdb_generation,length = 23,,T4 GPU,genie_len23_234714e7-9436-48b6-a2c2-8b0755df4c0d.pdb,244.96611239199956 Seconds
80ce783b-d2d1-4c5e-a450-269254c93e4e,,,2024-02-06 03:18:26.359301,genie_swissprot_l_256,backbone_pdb_generation,length = 24,,T4 GPU,genie_len24_80ce783b-d2d1-4c5e-a450-269254c93e4e.pdb,244.47440166399974 Seconds
859897fe-e5db-44d2-aede-696db0bb6b88,,,2024-02-06 03:22:31.795775,genie_swissprot_l_256,backbone_pdb_generation,length = 24,,T4 GPU,genie_len24_859897fe-e5db-44d2-aede-696db0bb6b88.pdb,244.80955489600092 Seconds
f64a014a-225f-4015-804b-be644b581420,,,2024-02-06 03:26:37.536262,genie_swissprot_l_256,backbone_pdb_generation,length = 24,,T4 GPU,genie_len24_f64a014a-225f-4015-804b-be644b581420.pdb,244.68133481299992 Seconds
e311dcd3-1fec-48bf-b66a-02314fdfc6dd,,,2024-02-06 03:30:43.217974,genie_swissprot_l_256,backbone_pdb_generation,length = 24,,T4 GPU,genie_len24_e311dcd3-1fec-48bf-b66a-02314fdfc6dd.pdb,244.98814674200185 Seconds
b4961774-9a03-4dfd-85b4-95dd196a0ac8,,,2024-02-06 03:34:49.280395,genie_swissprot_l_256,backbone_pdb_generation,length = 25,,T4 GPU,genie_len25_b4961774-9a03-4dfd-85b4-95dd196a0ac8.pdb,244.87340092799786 Seconds
1b6edfef-aa7c-4681-ae70-127bffbc3463,,,2024-02-06 03:38:55.027304,genie_swissprot_l_256,backbone_pdb_generation,length = 25,,T4 GPU,genie_len25_1b6edfef-aa7c-4681-ae70-127bffbc3463.pdb,245.09286073299882 Seconds
af46e64b-896b-4580-a68d-46f8423aad05,,,2024-02-06 03:43:01.307926,genie_swissprot_l_256,backbone_pdb_generation,length = 25,,T4 GPU,genie_len25_af46e64b-896b-4580-a68d-46f8423aad05.pdb,244.90301234999788 Seconds
20bb00e0-cfdf-4058-b28a-4ac6f5770755,,,2024-02-06 03:47:07.123069,genie_swissprot_l_256,backbone_pdb_generation,length = 25,,T4 GPU,genie_len25_20bb00e0-cfdf-4058-b28a-4ac6f5770755.pdb,245.12127592600154 Seconds
a22ebc85-1baa-408a-8a95-d4e85e862573,,,2024-02-06 03:51:13.298959,genie_swissprot_l_256,backbone_pdb_generation,length = 25,,T4 GPU,genie_len25_a22ebc85-1baa-408a-8a95-d4e85e862573.pdb,245.09499713499827 Seconds
ef58d7ec-73f9-4f28-9f2e-a9d4eb747618,,,2024-02-06 03:55:19.360538,genie_swissprot_l_256,backbone_pdb_generation,length = 25,,T4 GPU,genie_len25_ef58d7ec-73f9-4f28-9f2e-a9d4eb747618.pdb,245.14122249299908 Seconds
6e6f8beb-0fcf-4393-8ed2-0ac3a61d3489,,,2024-02-06 03:59:25.490866,genie_swissprot_l_256,backbone_pdb_generation,length = 25,,T4 GPU,genie_len25_6e6f8beb-0fcf-4393-8ed2-0ac3a61d3489.pdb,244.9590401179994 Seconds
6eb6c123-237d-4604-8430-a07ca1a002b6,,,2024-02-06 04:03:31.408922,genie_swissprot_l_256,backbone_pdb_generation,length = 25,,T4 GPU,genie_len25_6eb6c123-237d-4604-8430-a07ca1a002b6.pdb,245.3265795240004 Seconds
cc50df2e-6d82-416a-8e9a-dbf751be7f5f,,,2024-02-06 04:07:37.988127,genie_swissprot_l_256,backbone_pdb_generation,length = 26,,T4 GPU,genie_len26_cc50df2e-6d82-416a-8e9a-dbf751be7f5f.pdb,245.03901188900272 Seconds
c4d3b839-fe3b-4e11-9023-33d42bc90735,,,2024-02-06 04:11:44.006381,genie_swissprot_l_256,backbone_pdb_generation,length = 26,,T4 GPU,genie_len26_c4d3b839-fe3b-4e11-9023-33d42bc90735.pdb,245.34305391599992 Seconds
0492e01e-f12d-4298-a793-cb07442c0c89,,,2024-02-06 04:15:50.242449,genie_swissprot_l_256,backbone_pdb_generation,length = 26,,T4 GPU,genie_len26_0492e01e-f12d-4298-a793-cb07442c0c89.pdb,245.0219359829971 Seconds
bedaeccc-5c8f-45dc-8723-6fd542b065a4,,,2024-02-06 04:19:56.200342,genie_swissprot_l_256,backbone_pdb_generation,length = 26,,T4 GPU,genie_len26_bedaeccc-5c8f-45dc-8723-6fd542b065a4.pdb,244.98631028500313 Seconds
4b024131-e541-45f7-ab35-922c0f578508,,,2024-02-06 04:24:02.701365,genie_swissprot_l_256,backbone_pdb_generation,length = 26,,T4 GPU,genie_len26_4b024131-e541-45f7-ab35-922c0f578508.pdb,245.09199730299952 Seconds
c1f56ef1-a40a-4fa8-a437-d87272d62b82,,,2024-02-06 04:28:08.712969,genie_swissprot_l_256,backbone_pdb_generation,length = 26,,T4 GPU,genie_len26_c1f56ef1-a40a-4fa8-a437-d87272d62b82.pdb,244.10710002700216 Seconds
fa9fc7bb-a082-4ffd-a5cd-e55677e8a20f,,,2024-02-06 04:32:16.243016,genie_swissprot_l_256,backbone_pdb_generation,length = 27,,T4 GPU,genie_len27_fa9fc7bb-a082-4ffd-a5cd-e55677e8a20f.pdb,244.89102638599798 Seconds
57e35902-30f5-4b3a-8980-3f58073c92d5,,,2024-02-06 04:36:22.417247,genie_swissprot_l_256,backbone_pdb_generation,length = 27,,T4 GPU,genie_len27_57e35902-30f5-4b3a-8980-3f58073c92d5.pdb,245.45532248699965 Seconds
163c7f1b-f0af-464a-b80c-ab4077b8c30e,,,2024-02-06 04:40:28.789612,genie_swissprot_l_256,backbone_pdb_generation,length = 27,,T4 GPU,genie_len27_163c7f1b-f0af-464a-b80c-ab4077b8c30e.pdb,245.14504690099784 Seconds
3f60e895-60ce-4a82-88fa-1da77feb1128,,,2024-02-06 04:44:34.831573,genie_swissprot_l_256,backbone_pdb_generation,length = 27,,T4 GPU,genie_len27_3f60e895-60ce-4a82-88fa-1da77feb1128.pdb,245.34439435799868 Seconds
82c7e29e-02b4-45be-a12c-d2bd786e0a44,,,2024-02-06 04:48:41.231594,genie_swissprot_l_256,backbone_pdb_generation,length = 27,,T4 GPU,genie_len27_82c7e29e-02b4-45be-a12c-d2bd786e0a44.pdb,245.19397147400014 Seconds
61e09749-50f9-409f-8b05-4e901933f6a4,,,2024-02-06 04:52:47.306489,genie_swissprot_l_256,backbone_pdb_generation,length = 27,,T4 GPU,genie_len27_61e09749-50f9-409f-8b05-4e901933f6a4.pdb,245.4112687859997 Seconds
45506f06-8242-4fd1-a962-b07619df6d3d,,,2024-02-06 04:56:53.633879,genie_swissprot_l_256,backbone_pdb_generation,length = 27,,T4 GPU,genie_len27_45506f06-8242-4fd1-a962-b07619df6d3d.pdb,245.16458306599816 Seconds
624213b7-d735-491e-8fba-630569caa034,,,2024-02-06 05:01:00.173896,genie_swissprot_l_256,backbone_pdb_generation,length = 28,,T4 GPU,genie_len28_624213b7-d735-491e-8fba-630569caa034.pdb,245.16128414899867 Seconds
a66be364-34d1-4379-8c28-a6ef689adc13,,,2024-02-06 05:05:06.159972,genie_swissprot_l_256,backbone_pdb_generation,length = 28,,T4 GPU,genie_len28_a66be364-34d1-4379-8c28-a6ef689adc13.pdb,245.18686370499927 Seconds
9de95afe-e285-4a05-b649-9f1504677c83,,,2024-02-06 05:09:12.392184,genie_swissprot_l_256,backbone_pdb_generation,length = 28,,T4 GPU,genie_len28_9de95afe-e285-4a05-b649-9f1504677c83.pdb,245.2513922090002 Seconds
fd685761-fb76-4fc4-9c90-6d9abffc6bf0,,,2024-02-06 05:13:18.612262,genie_swissprot_l_256,backbone_pdb_generation,length = 28,,T4 GPU,genie_len28_fd685761-fb76-4fc4-9c90-6d9abffc6bf0.pdb,245.47655448300065 Seconds
7cbdef4e-808d-4271-99cf-4859bc1fe4c7,,,2024-02-06 05:17:25.156113,genie_swissprot_l_256,backbone_pdb_generation,length = 28,,T4 GPU,genie_len28_7cbdef4e-808d-4271-99cf-4859bc1fe4c7.pdb,245.09065646700037 Seconds
b71636dd-5a29-4ae4-b3d8-118aa86cb0c2,,,2024-02-06 05:21:31.174544,genie_swissprot_l_256,backbone_pdb_generation,length = 28,,T4 GPU,genie_len28_b71636dd-5a29-4ae4-b3d8-118aa86cb0c2.pdb,245.28085222899972 Seconds
82c4e896-5c74-4b84-8da8-c98486cf59b7,,,2024-02-06 05:25:37.578802,genie_swissprot_l_256,backbone_pdb_generation,length = 29,,T4 GPU,genie_len29_82c4e896-5c74-4b84-8da8-c98486cf59b7.pdb,245.20424193299914 Seconds
ec6469bb-0b44-4333-9a1c-515e18e970e3,,,2024-02-06 05:29:43.922986,genie_swissprot_l_256,backbone_pdb_generation,length = 29,,T4 GPU,genie_len29_ec6469bb-0b44-4333-9a1c-515e18e970e3.pdb,245.303316325997 Seconds
5f03d924-a2ab-4563-b743-2a3a99bcf121,,,2024-02-06 05:33:50.235395,genie_swissprot_l_256,backbone_pdb_generation,length = 29,,T4 GPU,genie_len29_5f03d924-a2ab-4563-b743-2a3a99bcf121.pdb,244.9182269439989 Seconds
acffdbab-9043-4b47-9743-4f9b2ee553a8,,,2024-02-06 05:37:56.133922,genie_swissprot_l_256,backbone_pdb_generation,length = 29,,T4 GPU,genie_len29_acffdbab-9043-4b47-9743-4f9b2ee553a8.pdb,245.31416673199783 Seconds
dbc7aebf-827b-44ee-b9e3-69d4319480fa,,,2024-02-06 05:42:02.361503,genie_swissprot_l_256,backbone_pdb_generation,length = 29,,T4 GPU,genie_len29_dbc7aebf-827b-44ee-b9e3-69d4319480fa.pdb,245.28983243199764 Seconds
ea523bcf-679f-4e04-b828-ed4447d15ebf,,,2024-02-06 05:46:09.021074,genie_swissprot_l_256,backbone_pdb_generation,length = 29,,T4 GPU,genie_len29_ea523bcf-679f-4e04-b828-ed4447d15ebf.pdb,245.66502268099794 Seconds
a28e3e03-8fc3-4192-8c16-0405a84af33f,,,2024-02-06 05:50:15.573714,genie_swissprot_l_256,backbone_pdb_generation,length = 29,,T4 GPU,genie_len29_a28e3e03-8fc3-4192-8c16-0405a84af33f.pdb,245.50935234800272 Seconds
12256c99-232a-4628-a228-c03705c8377d,,,2024-02-06 05:54:22.326106,genie_swissprot_l_256,backbone_pdb_generation,length = 30,,T4 GPU,genie_len30_12256c99-232a-4628-a228-c03705c8377d.pdb,245.46742114699737 Seconds
d8728ac1-b908-4211-a9f2-760289de7a23,,,2024-02-06 05:58:28.783016,genie_swissprot_l_256,backbone_pdb_generation,length = 30,,T4 GPU,genie_len30_d8728ac1-b908-4211-a9f2-760289de7a23.pdb,245.44143848800013 Seconds
cadda5da-937d-4d51-ad0c-e8cbba93821e,,,2024-02-06 06:02:35.190629,genie_swissprot_l_256,backbone_pdb_generation,length = 30,,T4 GPU,genie_len30_cadda5da-937d-4d51-ad0c-e8cbba93821e.pdb,245.22725790799814 Seconds
d4712ec9-84c2-4b46-988a-ae825a257b44,,,2024-02-06 06:06:41.388726,genie_swissprot_l_256,backbone_pdb_generation,length = 30,,T4 GPU,genie_len30_d4712ec9-84c2-4b46-988a-ae825a257b44.pdb,245.01209988700066 Seconds
86372e7a-9624-41b2-9317-68981bf3f74d,,,2024-02-06 06:10:47.336124,genie_swissprot_l_256,backbone_pdb_generation,length = 30,,T4 GPU,genie_len30_86372e7a-9624-41b2-9317-68981bf3f74d.pdb,245.38082784600192 Seconds
