batch_id,batch_size,Timestamp,model,task,conditions,gpu,wall_time_batch,wall_time_task,entity_id,output_file_name
f5f9e7e9-48be-403b-9931-61c4171eb634,1,2024-06-21 00:15:45.422551,chroma,all_atom_pdb_generation,"tev (monomer) scaffolding [selection_string = ""resid 28-33 or resid 47-51 or resid 140-152 or resid 168-179 or resid 212-221""]",T4 GPU,112.7323112487793 Seconds,112.7323112487793 Seconds (inferred),67cc3bbb-bfa8-490f-b207-c2608c4230ba,chroma_tev_mono_67cc3bbb-bfa8-490f-b207-c2608c4230ba.cif
f5f9e7e9-48be-403b-9931-61c4171eb634,1,2024-06-21 00:15:45.422551,chroma,all_atom_pdb_generation,"tev (monomer) scaffolding [selection_string = ""resid 28-33 or resid 47-51 or resid 140-152 or resid 168-179 or resid 212-221""]",T4 GPU,111.63421702384949 Seconds,111.63421702384949 Seconds (inferred),80f8e970-01f1-4764-a520-38bd7f1bef80,chroma_tev_mono_80f8e970-01f1-4764-a520-38bd7f1bef80.cif
f5f9e7e9-48be-403b-9931-61c4171eb634,1,2024-06-21 00:15:45.422551,chroma,all_atom_pdb_generation,"tev (monomer) scaffolding [selection_string = ""resid 28-33 or resid 47-51 or resid 140-152 or resid 168-179 or resid 212-221""]",T4 GPU,112.05935335159302 Seconds,112.05935335159302 Seconds (inferred),6f97c8ce-bb4c-4cb7-934e-b6c19178919f,chroma_tev_mono_6f97c8ce-bb4c-4cb7-934e-b6c19178919f.cif
1c074551-47bd-474f-bf2f-b952a8b706b8,1,2024-06-21 01:06:42.309446,chroma,all_atom_pdb_generation,"tev (monomer) scaffolding [selection_string = ""resid 28-33 or resid 47-51 or resid 140-152 or resid 168-179 or resid 212-221""]",T4 GPU,110.29440641403198 Seconds,110.29440641403198 Seconds (inferred),b747c6f4-1c3f-480c-8113-9526c90de3c2,chroma_tev_mono_b747c6f4-1c3f-480c-8113-9526c90de3c2.cif
1c074551-47bd-474f-bf2f-b952a8b706b8,1,2024-06-21 01:06:42.309446,chroma,all_atom_pdb_generation,"tev (monomer) scaffolding [selection_string = ""resid 28-33 or resid 47-51 or resid 140-152 or resid 168-179 or resid 212-221""]",T4 GPU,110.00275778770447 Seconds,110.00275778770447 Seconds (inferred),b24298aa-4d0c-41fc-adeb-bf93b2f59b67,chroma_tev_mono_b24298aa-4d0c-41fc-adeb-bf93b2f59b67.cif
1c074551-47bd-474f-bf2f-b952a8b706b8,1,2024-06-21 01:06:42.309446,chroma,all_atom_pdb_generation,"tev (monomer) scaffolding [selection_string = ""resid 28-33 or resid 47-51 or resid 140-152 or resid 168-179 or resid 212-221""]",T4 GPU,112.30297708511353 Seconds,112.30297708511353 Seconds (inferred),2573e856-450c-44c4-b07f-fa94fcc416b1,chroma_tev_mono_2573e856-450c-44c4-b07f-fa94fcc416b1.cif
1c074551-47bd-474f-bf2f-b952a8b706b8,1,2024-06-21 01:06:42.309446,chroma,all_atom_pdb_generation,"tev (monomer) scaffolding [selection_string = ""resid 28-33 or resid 47-51 or resid 140-152 or resid 168-179 or resid 212-221""]",T4 GPU,112.79829239845276 Seconds,112.79829239845276 Seconds (inferred),eb577862-0910-4d80-920f-3a591c6bb7f2,chroma_tev_mono_eb577862-0910-4d80-920f-3a591c6bb7f2.cif
1c074551-47bd-474f-bf2f-b952a8b706b8,1,2024-06-21 01:06:42.309446,chroma,all_atom_pdb_generation,"tev (monomer) scaffolding [selection_string = ""resid 28-33 or resid 47-51 or resid 140-152 or resid 168-179 or resid 212-221""]",T4 GPU,111.02460289001465 Seconds,111.02460289001465 Seconds (inferred),26659e9c-70c3-4e41-97fc-07a685eacd09,chroma_tev_mono_26659e9c-70c3-4e41-97fc-07a685eacd09.cif
1c074551-47bd-474f-bf2f-b952a8b706b8,1,2024-06-21 01:06:42.309446,chroma,all_atom_pdb_generation,"tev (monomer) scaffolding [selection_string = ""resid 28-33 or resid 47-51 or resid 140-152 or resid 168-179 or resid 212-221""]",T4 GPU,113.01076745986938 Seconds,113.01076745986938 Seconds (inferred),4b57f69b-7265-45ec-91bc-02c6cdd6604d,chroma_tev_mono_4b57f69b-7265-45ec-91bc-02c6cdd6604d.cif
1c074551-47bd-474f-bf2f-b952a8b706b8,1,2024-06-21 01:06:42.309446,chroma,all_atom_pdb_generation,"tev (monomer) scaffolding [selection_string = ""resid 28-33 or resid 47-51 or resid 140-152 or resid 168-179 or resid 212-221""]",T4 GPU,112.64637541770935 Seconds,112.64637541770935 Seconds (inferred),85e8e4dd-2dae-4d9f-858f-7bb1ef1dadd5,chroma_tev_mono_85e8e4dd-2dae-4d9f-858f-7bb1ef1dadd5.cif
1c074551-47bd-474f-bf2f-b952a8b706b8,1,2024-06-21 01:06:42.309446,chroma,all_atom_pdb_generation,"tev (monomer) scaffolding [selection_string = ""resid 28-33 or resid 47-51 or resid 140-152 or resid 168-179 or resid 212-221""]",T4 GPU,110.2533597946167 Seconds,110.2533597946167 Seconds (inferred),04fe12e8-03db-4b62-abac-f81516c6a7af,chroma_tev_mono_04fe12e8-03db-4b62-abac-f81516c6a7af.cif
1c074551-47bd-474f-bf2f-b952a8b706b8,1,2024-06-21 01:06:42.309446,chroma,all_atom_pdb_generation,"tev (monomer) scaffolding [selection_string = ""resid 28-33 or resid 47-51 or resid 140-152 or resid 168-179 or resid 212-221""]",T4 GPU,110.95708394050598 Seconds,110.95708394050598 Seconds (inferred),bd25d176-8714-4838-968d-c70455ca291e,chroma_tev_mono_bd25d176-8714-4838-968d-c70455ca291e.cif
